2022-02-17 18:37:09 DateTime	Entry	Power	Temperature	Humidity
2022-02-17 18:37:10 	0	20.6	59.0
2022-02-17 18:37:20 	1	20.6	59.0
2022-02-17 18:46:44 	2	20.6	58.9
2022-02-17 18:46:54 	3	20.6	58.9
2022-02-17 18:47:05 	4	20.6	58.9
2022-02-17 18:47:15 	5	20.6	58.9
2022-02-17 18:47:26 	6	20.6	58.9
2022-02-17 18:47:37 	7	20.6	59.0
2022-02-17 18:47:47 	8	20.6	59.0
2022-02-17 18:47:58 	9	20.6	59.1
2022-02-17 18:48:08 	10	20.6	59.2
2022-02-17 18:48:19 	11	20.6	59.2
2022-02-17 18:48:29 	12	20.6	59.2
2022-02-17 18:48:40 	13	20.6	59.2
2022-02-17 18:48:50 	14	20.6	59.2
2022-02-17 18:49:01 	15	20.6	59.3
2022-02-17 18:49:11 	16	20.7	59.4
2022-02-17 18:49:22 	17	20.6	59.4
2022-02-17 18:49:33 	18	20.6	59.4
2022-02-17 18:49:43 	19	20.6	59.4
2022-02-17 18:49:54 	20	20.6	59.4
2022-02-17 18:50:04 	21	20.6	59.4
2022-02-17 18:50:15 	22	20.7	59.4
2022-02-17 18:50:25 	23	20.7	59.4
2022-02-17 18:50:36 	24	20.6	59.4
2022-02-17 18:50:46 	25	20.6	59.4
2022-02-17 18:50:57 	26	20.6	59.4
2022-02-17 18:51:07 	27	20.7	59.4
2022-02-17 18:51:18 	28	20.7	59.4
2022-02-17 18:51:29 	29	20.7	59.4
2022-02-17 18:51:39 	30	20.6	59.4
2022-02-17 18:51:50 	31	20.7	59.4
2022-02-17 18:52:00 	32	20.6	59.4
2022-02-17 18:52:11 	33	20.7	59.4
2022-02-17 18:52:21 	34	20.7	59.4
2022-02-17 18:52:32 	35	20.6	59.4
2022-02-17 18:52:42 	36	20.7	59.5
2022-02-17 18:52:55 	37	20.6	59.5
2022-02-17 18:53:06 	38	20.6	59.4
2022-02-17 18:53:17 	39	20.6	59.2
2022-02-17 18:53:27 	40	20.7	59.2
2022-02-17 18:53:38 	41	20.6	59.2
2022-02-17 18:53:48 	42	20.6	59.1
2022-02-17 18:54:06 	43	20.7	59.2
2022-02-17 18:54:17 	44	20.7	59.2
2022-02-17 18:54:27 	45	20.7	59.2
2022-02-17 18:54:38 	46	20.7	59.3
2022-02-17 18:54:48 	47	20.7	59.3
2022-02-17 18:54:59 	48	20.7	59.3
2022-02-17 18:55:10 	49	20.7	59.4
2022-02-17 18:55:20 	50	20.7	59.4
2022-02-17 18:55:31 	51	20.6	59.4
2022-02-17 18:55:41 	52	20.7	59.4
2022-02-17 18:55:52 	53	20.7	59.4
2022-02-17 18:56:02 	54	20.7	59.4
2022-02-17 18:56:13 	55	20.7	59.5
2022-02-17 18:56:23 	56	20.7	59.5
2022-02-17 18:56:34 	57	20.7	59.5
2022-02-17 18:56:44 	58	20.7	59.5
2022-02-17 18:56:55 	59	20.7	59.6
2022-02-17 18:57:06 	60	20.7	59.6
2022-02-17 18:57:16 	61	20.7	59.6
2022-02-17 18:57:27 	62	20.6	59.6
2022-02-17 18:57:37 	63	20.7	59.6
2022-02-17 18:57:48 	64	20.7	59.6
2022-02-17 18:57:58 	65	20.7	59.6
2022-02-17 18:58:09 	66	20.7	59.6
2022-02-17 18:58:19 	67	20.7	59.6
2022-02-17 18:58:30 	68	20.7	59.6
2022-02-17 18:58:40 	69	20.7	59.7
2022-02-17 18:58:56 	70	20.7	59.8
2022-02-17 18:59:07 	71	20.7	59.8
2022-02-17 18:59:22 	72	20.7	59.8
2022-02-17 18:59:33 	73	20.7	59.8
2022-02-17 18:59:43 	74	20.7	59.6
2022-02-17 18:59:54 	75	20.7	59.5
2022-02-17 19:00:04 	76	20.7	59.5
2022-02-17 19:00:15 	77	20.7	59.5
2022-02-17 19:00:28 	78	20.6	59.5
2022-02-17 19:00:39 	79	20.7	59.5
2022-02-17 19:00:49 	80	20.7	59.6
2022-02-17 19:01:00 	81	20.7	59.6
2022-02-17 19:01:10 	82	20.7	59.7
2022-02-17 19:01:21 	83	20.7	59.7
2022-02-17 19:01:31 	84	20.7	59.7
2022-02-17 19:01:42 	85	20.7	59.7
2022-02-17 19:01:52 	86	20.7	59.6
2022-02-17 19:02:05 	87	20.7	59.6
2022-02-17 19:02:16 	88	20.7	59.6
2022-02-17 19:02:27 	89	20.7	59.6
2022-02-17 19:02:37 	90	20.7	59.6
2022-02-17 19:02:53 	91	20.7	59.8
2022-02-17 19:03:03 	92	20.7	59.8
2022-02-17 19:03:14 	93	20.7	59.8
2022-02-17 19:03:24 	94	20.7	59.9
2022-02-17 19:03:35 	95	20.7	60.0
2022-02-17 19:03:45 	96	20.7	60.0
2022-02-17 19:03:56 	97	20.7	59.9
2022-02-17 19:04:07 	98	20.7	60.0
2022-02-17 19:04:17 	99	20.7	59.9
2022-02-17 19:04:28 	100	20.7	59.9
2022-02-17 19:04:38 	101	20.7	59.5
2022-02-17 19:04:49 	102	20.7	59.3
2022-02-17 19:04:59 	103	20.7	59.1
2022-02-17 19:05:10 	104	20.6	59.0
2022-02-17 19:05:23 	105	20.7	58.9
2022-02-17 19:05:33 	106	20.6	58.8
2022-02-17 19:05:44 	107	20.6	58.8
2022-02-17 19:05:55 	108	20.6	58.8
2022-02-17 19:06:05 	109	20.6	58.8
2022-02-17 19:06:18 	110	20.6	58.8
2022-02-17 19:06:29 	111	20.5	58.8
2022-02-17 19:06:39 	112	20.6	58.8
2022-02-17 19:06:50 	113	20.5	58.8
2022-02-17 19:07:00 	114	20.6	58.8
2022-02-17 19:07:11 	115	20.5	58.7
2022-02-17 19:07:21 	116	20.6	58.8
2022-02-17 19:07:32 	117	20.5	58.9
2022-02-17 19:07:42 	118	20.5	59.1
2022-02-17 19:07:53 	119	20.5	59.3
2022-02-17 19:08:04 	120	20.5	59.4
2022-02-17 19:08:14 	121	20.5	59.4
2022-02-17 19:08:25 	122	20.6	59.5
2022-02-17 19:08:35 	123	20.6	59.5
2022-02-17 19:08:46 	124	20.6	59.6
2022-02-17 19:08:56 	125	20.6	59.7
2022-02-17 19:09:07 	126	20.6	59.8
2022-02-17 19:09:17 	127	20.6	59.8
2022-02-17 19:09:28 	128	20.6	59.9
2022-02-17 19:09:38 	129	20.6	59.8
2022-02-17 19:09:49 	130	20.6	59.8
2022-02-17 19:10:05 	131	20.6	59.9
2022-02-17 19:10:15 	132	20.6	59.9
