2022-02-14 10:42:38 DateTime	Entry	Power	Temperature	Humidity
2022-02-14 10:42:39 	0	20.5	58.7
2022-02-14 10:42:49 	1	20.4	58.6
2022-02-14 11:15:20 	2	20.5	58.6
2022-02-14 11:15:31 	3	20.5	58.5
2022-02-14 11:15:41 	4	20.5	58.5
2022-02-14 11:15:52 	5	20.5	58.5
2022-02-14 11:16:02 	6	20.5	58.5
2022-02-14 11:16:13 	7	20.5	58.5
2022-02-14 11:16:23 	8	20.5	58.5
2022-02-14 11:16:34 	9	20.5	58.5
2022-02-14 11:16:52 	10	20.5	58.5
2022-02-14 11:17:03 	11	20.5	58.5
2022-02-14 11:17:13 	12	20.6	58.5
2022-02-14 11:17:24 	13	20.5	58.5
2022-02-14 11:17:34 	14	20.5	58.5
2022-02-14 11:17:47 	15	20.5	58.5
2022-02-14 11:17:58 	16	20.5	58.5
2022-02-14 11:18:08 	17	20.6	58.6
2022-02-14 11:18:19 	18	20.5	58.6
2022-02-14 11:18:29 	19	20.5	58.6
2022-02-14 11:18:40 	20	20.5	58.6
2022-02-14 11:18:51 	21	20.5	58.6
2022-02-14 11:19:01 	22	20.6	58.6
2022-02-14 11:19:12 	23	20.5	58.6
2022-02-14 11:19:22 	24	20.6	58.7
2022-02-14 11:19:35 	25	20.6	58.7
2022-02-14 11:19:46 	26	20.6	58.7
2022-02-14 11:19:56 	27	20.6	58.8
2022-02-14 11:20:07 	28	20.6	58.8
2022-02-14 11:20:20 	29	20.6	58.8
2022-02-14 11:20:31 	30	20.6	58.8
2022-02-14 11:20:41 	31	20.6	58.8
2022-02-14 11:20:52 	32	20.6	58.8
2022-02-14 11:21:02 	33	20.6	58.8
2022-02-14 11:21:13 	34	20.6	58.8
2022-02-14 11:21:23 	35	20.6	58.8
2022-02-14 11:21:34 	36	20.6	58.8
2022-02-14 11:21:44 	37	20.6	58.8
2022-02-14 11:21:55 	38	20.5	58.8
2022-02-14 11:22:05 	39	20.6	58.8
2022-02-14 11:22:16 	40	20.5	58.8
2022-02-14 11:22:27 	41	20.6	58.8
2022-02-14 11:22:37 	42	20.6	58.8
2022-02-14 11:22:48 	43	20.6	58.8
2022-02-14 11:22:58 	44	20.6	58.8
2022-02-14 11:23:09 	45	20.6	58.8
2022-02-14 11:23:19 	46	20.6	58.8
2022-02-14 11:23:30 	47	20.6	58.8
2022-02-14 11:23:40 	48	20.6	58.8
2022-02-14 11:23:51 	49	20.6	58.8
2022-02-14 11:24:01 	50	20.6	58.8
2022-02-14 11:24:12 	51	20.6	58.9
2022-02-14 11:24:23 	52	20.6	58.9
2022-02-14 11:24:33 	53	20.6	58.9
2022-02-14 11:24:44 	54	20.6	58.9
2022-02-14 11:24:54 	55	20.6	58.9
2022-02-14 11:25:05 	56	20.6	58.9
2022-02-14 11:25:18 	57	20.6	58.9
2022-02-14 11:25:28 	58	20.6	58.9
2022-02-14 11:25:44 	59	20.6	58.9
2022-02-14 11:25:54 	60	20.6	58.9
2022-02-14 11:26:05 	61	20.6	58.9
2022-02-14 11:26:16 	62	20.6	58.9
2022-02-14 11:26:26 	63	20.6	58.9
2022-02-14 11:26:37 	64	20.6	58.9
2022-02-14 11:26:47 	65	20.6	58.9
2022-02-14 11:26:58 	66	20.6	58.9
2022-02-14 11:27:08 	67	20.6	58.9
2022-02-14 11:27:19 	68	20.6	58.9
2022-02-14 11:27:29 	69	20.6	58.9
2022-02-14 11:27:40 	70	20.6	59.0
2022-02-14 11:27:50 	71	20.7	59.0
2022-02-14 11:28:01 	72	20.6	59.0
2022-02-14 11:28:12 	73	20.6	59.0
2022-02-14 11:28:22 	74	20.6	59.1
2022-02-14 11:28:33 	75	20.6	59.1
2022-02-14 11:28:43 	76	20.6	59.1
2022-02-14 11:28:54 	77	20.6	59.1
2022-02-14 11:29:04 	78	20.6	59.1
2022-02-14 11:29:15 	79	20.6	59.1
2022-02-14 11:29:25 	80	20.6	59.1
2022-02-14 11:29:36 	81	20.6	59.1
2022-02-14 11:29:46 	82	20.6	58.5
2022-02-14 11:29:57 	83	20.6	54.9
2022-02-14 11:30:10 	84	20.4	52.2
2022-02-14 11:30:21 	85	20.5	52.1
2022-02-14 11:30:31 	86	20.4	51.9
2022-02-14 11:30:42 	87	20.4	50.6
2022-02-14 11:30:52 	88	20.3	49.6
2022-02-14 11:31:03 	89	20.2	49.2
2022-02-14 11:31:13 	90	20.1	48.6
2022-02-14 11:31:24 	91	20.0	48.0
2022-02-14 11:31:34 	92	20.0	47.6
2022-02-14 11:31:45 	93	19.9	47.4
2022-02-14 11:31:56 	94	19.8	47.6
2022-02-14 11:32:06 	95	19.7	48.1
2022-02-14 11:32:17 	96	19.7	48.9
2022-02-14 11:32:27 	97	19.7	49.5
2022-02-14 11:32:38 	98	19.7	50.1
2022-02-14 11:32:49 	99	19.7	50.5
2022-02-14 11:32:59 	100	19.7	50.8
